fecha_obs,secuencia,x_ll,y_ll,error
2010-03-25 04:42:30,41,-14.92,33.42,7.6
2010-03-25 04:42:30,37,-14.8,34.24,7.6
2010-03-25 04:42:30,36,-14.49,33.97,7.6
2010-03-25 04:42:30,35,-14.83,34.29,11.4
2010-03-25 04:42:30,29,-14.51,35.06,11.4
2010-03-25 04:42:30,28,-14.33,34.93,7.6
2010-03-25 04:42:30,22,-11.3,35.33,25.63
2010-03-25 04:42:30,11,13.98,45.97,7.6
2010-03-25 04:42:30,10,13.93,45.97,7.6
2010-03-25 04:42:30,9,12.94,45.98,7.6
2010-03-25 04:42:30,8,13.24,45.76,5.07
2010-03-25 04:42:30,7,12.97,46,7.6
2010-03-25 04:42:30,6,12.88,45.98,11.4
2010-03-25 04:42:30,5,12.95,46,11.4
2010-03-25 04:42:30,4,12.98,46,7.6
2010-03-25 04:42:30,3,12.92,45.98,11.4
2010-03-25 04:42:30,2,-2.5,46.7,1.5
2010-03-25 04:42:30,1,-12.89,51.58,3.38
2010-03-25 03:57:30,29,-13.17,32.69,17.09
2010-03-25 03:57:30,25,-13.67,33.32,7.6
2010-03-25 03:57:30,24,-14.11,33.47,11.4
2010-03-25 03:57:30,23,-14.33,33.31,5.07
2010-03-25 03:57:30,22,-14.38,33.56,5.07
2010-03-25 03:57:30,21,-14.7,33.72,11.4
2010-03-25 03:57:30,16,-9.38,33.92,17.09
2010-03-25 03:57:30,4,6.23,44.52,1.5
2010-03-25 03:57:30,3,6.61,45.97,3.38
2010-03-24 23:12:30,16,-6.5,34.87,25.63
2010-03-24 23:12:30,15,-6.46,34.52,25.63
2010-03-24 23:12:30,14,-6.54,34.51,25.63
2010-03-24 23:12:30,13,-5.94,35.98,11.4
2010-03-24 23:12:30,12,-5.99,35.96,17.09
2010-03-24 23:12:30,11,-5.94,35.98,38.45
2010-03-24 23:12:30,9,-4.73,36.5,11.4
2010-03-24 23:12:30,8,-4.68,36.48,17.09
2010-03-24 23:12:30,7,-5.93,36.06,11.4
2010-03-24 23:12:30,6,-5.83,36.07,11.4
2010-03-24 23:12:30,5,-5.94,36.01,17.09
2010-03-24 23:12:30,3,9.53,43.21,11.4
2010-03-24 23:12:30,2,10.44,44.2,7.6
2010-03-24 23:12:30,1,6.54,44.63,3.38
2010-03-24 21:37:30,16,-4.34,36.55,3.38
2010-03-24 21:37:30,15,-5.97,36.31,17.09
2010-03-24 21:37:30,14,-5.99,36.3,7.6
2010-03-24 21:37:30,13,-5.97,36.3,5.07
2010-03-24 21:37:30,12,-5.93,36.32,7.6
2010-03-24 21:37:30,11,-6.47,36.12,5.07
2010-03-24 21:37:30,7,6.24,44.73,5.07
2010-03-24 21:37:30,6,6.22,44.74,7.6
2010-03-24 21:37:30,5,5.91,45.55,3.38
2010-03-24 21:37:30,4,5.65,45.55,5.07
2010-03-24 21:37:30,3,5.71,45.54,11.4
2010-03-24 21:37:30,2,5.76,46.32,7.6
2010-03-24 21:37:30,1,5.74,46.03,7.6
2010-03-24 20:27:30,13,-6.47,36.45,17.09
2010-03-24 20:27:30,4,4.98,46.05,3.38
2010-03-24 20:27:30,3,5,46.07,5.07
2010-03-24 20:27:30,2,4.98,46.06,7.6
2010-03-24 20:27:30,1,5.01,46.05,5.07
2010-03-24 18:47:30,15,-6.12,36.72,5.07
2010-03-24 18:47:30,3,-3.43,38.75,3.38
2010-03-24 18:47:30,2,3.57,45.28,2.25
2010-03-24 18:47:30,1,3.64,45.27,7.6
2010-03-24 17:42:30,28,-5.93,36.68,7.6
2010-03-24 17:42:30,27,-6.01,36.66,7.6
2010-03-24 17:42:30,26,-6.59,36.23,11.4
2010-03-24 17:42:30,25,-7.09,36.67,11.4
2010-03-24 17:42:30,24,-7.09,36.65,7.6
2010-03-24 17:42:30,23,-9.52,36.38,11.4
2010-03-24 17:42:30,19,-6.11,37.31,3.38
2010-03-24 17:42:30,9,-4.97,38.1,17.09
2010-03-24 17:42:30,8,-5.69,37.65,17.09
2010-03-24 17:42:30,7,-5.49,37.8,25.63
2010-03-24 17:42:30,6,-5.68,37.69,7.6
2010-03-24 17:42:30,5,-5.48,37.85,7.6
2010-03-24 17:42:30,4,-6.76,38.1,25.63
2010-03-24 13:12:30,179,-7.13,32.99,11.4
2010-03-24 13:12:30,178,-7.13,32.98,7.6
2010-03-24 13:12:30,86,-13.8,35.23,11.4
2010-03-24 13:12:30,80,-13.7,35.38,7.6
2010-03-24 13:12:30,79,-13.76,35.33,11.4
2010-03-24 13:12:30,78,-13.68,35.41,17.09
2010-03-24 13:12:30,77,-13.79,35.3,11.4
2010-03-24 13:12:30,76,-13.8,35.28,11.4
2010-03-24 13:12:30,72,-10.41,36.75,11.4
2010-03-24 13:12:30,71,-10.46,36.65,11.4
2010-03-24 13:12:30,70,-10.44,36.67,7.6
2010-03-24 13:12:30,69,-10.9,36.45,11.4
2010-03-24 13:12:30,68,-10.7,36.65,11.4
2010-03-24 13:12:30,67,-11.22,36.15,11.4
2010-03-24 13:12:30,66,-11.24,36.16,11.4
2010-03-24 13:12:30,65,-11.16,36.22,25.63
2010-03-24 13:12:30,64,-10.7,36.38,11.4
2010-03-24 13:12:30,63,-10.98,36.51,11.4
2010-03-24 13:12:30,62,-11.12,36.56,17.09
2010-03-24 13:12:30,61,-10.93,36.46,11.4
2010-03-24 13:12:30,60,-10.92,36.51,25.63
2010-03-24 13:12:30,59,-10.52,36.67,11.4
2010-03-24 13:12:30,58,-10.83,36.47,17.09
2010-03-24 13:12:30,57,-10.86,36.34,11.4
2010-03-24 13:12:30,56,-10.93,36.48,17.09
2010-03-24 13:12:30,55,-10.92,36.51,11.4
2010-03-24 13:12:30,54,-11.12,36.31,25.63
2010-03-24 13:12:30,53,-11,36.48,11.4
2010-03-24 13:12:30,52,-11.18,36.5,25.63
2010-03-24 13:12:30,51,-11.24,36.49,25.63
2010-03-24 13:12:30,50,-11.45,36.08,25.63
2010-03-24 13:12:30,49,-11.46,36.07,7.6
2010-03-24 13:12:30,48,-11.5,36.07,7.6
2010-03-24 13:12:30,47,-11.56,36.07,7.6
2010-03-24 13:12:30,46,-11.5,36.08,7.6
2010-03-24 13:12:30,45,-11.52,36.06,7.6
2010-03-24 13:12:30,44,-11.43,36.08,11.4
2010-03-24 13:12:30,43,-11.36,36.19,7.6
2010-03-24 13:12:30,42,-11.52,36.06,7.6
2010-03-24 13:12:30,41,-11.54,36.08,17.09
2010-03-24 13:12:30,40,-11.49,36.08,17.09
2010-03-24 13:12:30,39,-11.43,36.11,11.4
2010-03-24 13:12:30,38,-11.57,36.05,11.4
2010-03-24 13:12:30,37,-11.53,36.06,7.6
2010-03-24 13:12:30,36,-11.46,36.1,17.09
2010-03-24 13:12:30,35,-12.38,36.2,7.6
2010-03-24 13:12:30,34,-12.49,36.08,38.45
2010-03-24 13:12:30,33,-12.59,36.01,7.6
2010-03-24 13:12:30,32,-12.41,36.01,11.4
2010-03-24 13:12:30,20,-10.42,36.83,7.6
2010-03-24 13:12:30,19,-10.83,36.88,7.6
2010-03-24 13:12:30,18,-10.99,36.82,25.63
2010-03-24 13:12:30,9,-3.58,39.2,7.6
2010-03-24 07:12:30,49,-10.1,33.72,11.4
2010-03-24 07:12:30,37,-5.32,36.72,3.38
2010-03-24 07:12:30,36,-5.85,36.42,7.6
2010-03-24 07:12:30,35,-5.43,36.63,11.4
2010-03-24 07:12:30,34,-5.68,36.6,3.38
2010-03-24 07:12:30,33,-5.8,36.54,7.6
2010-03-24 07:12:30,32,-5.39,36.69,3.38
2010-03-24 07:12:30,31,-5.65,36.62,3.38
2010-03-24 07:12:30,30,-5.68,36.6,3.38
2010-03-24 07:12:30,29,-5.69,36.61,3.38
2010-03-24 07:12:30,28,-8.44,36.36,7.6
2010-03-24 07:12:30,27,-8.37,36.4,7.6
2010-03-24 07:12:30,26,-8.43,36.41,11.4
2010-03-24 07:12:30,25,-8.44,36.44,17.09
2010-03-24 07:12:30,24,-8.44,36.29,17.09
2010-03-24 07:12:30,23,-8.53,36.42,11.4
2010-03-24 07:12:30,22,-8.36,36.42,5.07
2010-03-24 07:12:30,21,-8.49,36.5,25.63
2010-03-24 07:12:30,20,-8.45,36.42,5.07
2010-03-24 07:12:30,19,-8.41,36.43,17.09
2010-03-24 07:12:30,18,-8.48,36.5,25.63
2010-03-24 07:12:30,17,-8.46,36.45,7.6
2010-03-24 07:12:30,16,-8.49,36.37,17.09
2010-03-24 07:12:30,15,-8.53,36.36,11.4
2010-03-24 07:12:30,14,-8.5,36.22,5.07
2010-03-24 07:12:30,13,-8.48,36.72,17.09
2010-03-24 07:12:30,12,-8.5,36.4,7.6
2010-03-24 07:12:30,11,-8.4,36.38,25.63
2010-03-24 07:12:30,10,-8.46,36.34,17.09
2010-03-24 07:12:30,9,-8.42,36.4,17.09
2010-03-24 07:12:30,6,-5,37.16,7.6
2010-03-24 07:12:30,5,-4.88,37.13,7.6
2010-03-24 07:12:30,4,-5.3,36.98,7.6
2010-03-23 22:32:30,50,-5.11,38.19,5.07
2010-03-23 22:32:30,49,-4.78,38.05,3.38
2010-03-23 22:32:30,48,-4.78,38.04,11.4
2010-03-23 22:32:30,47,-4.66,38.02,11.4
2010-03-23 22:32:30,46,-5.14,38.17,5.07
2010-03-23 22:32:30,45,-4.79,38.04,11.4
2010-03-23 22:32:30,44,-4.78,38.05,3.38
2010-03-23 22:32:30,43,-4.66,38.04,11.4
2010-03-23 22:32:30,42,-11.29,37.94,11.4
2010-03-23 22:32:30,41,-11.28,37.94,11.4
2010-03-23 22:32:30,40,-4.4,38.98,11.4
2010-03-23 22:32:30,39,-4.78,38.83,25.63
2010-03-23 22:32:30,38,-4.68,38.88,17.09
2010-03-23 22:32:30,34,-3.64,39.13,5.07
2010-03-23 22:32:30,33,-6.14,39.54,5.07
2010-03-23 22:32:30,32,-6.19,39.49,11.4
2010-03-23 22:32:30,31,-6.15,39.49,3.38
2010-03-23 22:32:30,30,-6.12,39.49,11.4
2010-03-23 22:32:30,29,-6.12,39.51,5.07
2010-03-23 22:32:30,28,-6.19,39.46,25.63
2010-03-23 22:32:30,27,-6.11,39.51,5.07
2010-03-23 22:32:30,26,-6.2,39.39,11.4
2010-03-23 22:32:30,25,-6.21,39.38,1.5
2010-03-23 22:32:30,24,-6.07,39.54,3.38
2010-03-23 22:32:30,23,-6.11,39.46,5.07
2010-03-23 22:32:30,22,-6.17,39.47,11.4
2010-03-23 22:32:30,21,-2.69,39.77,5.07
2010-03-23 22:32:30,20,-4.56,39.86,17.09
2010-03-23 22:32:30,19,-11.54,39.96,17.09
2010-03-23 22:32:30,18,-5.88,40.64,7.6
2010-03-23 22:32:30,17,-11.56,40.74,3.38
2010-03-23 22:32:30,16,-11.44,40.73,5.07
2010-03-23 22:32:30,15,-8.12,41.39,7.6
2010-03-23 22:32:30,14,-8.02,41.45,17.09
2010-03-23 22:32:30,13,-7.75,41.99,3.38
2010-03-23 22:32:30,12,-7.99,41.65,17.09
2010-03-23 22:32:30,11,-8.11,41.57,3.38
2010-03-23 22:32:30,10,-7.97,41.6,17.09
2010-03-23 22:32:30,9,-7.86,41.89,3.38
2010-03-23 22:32:30,8,-8.1,41.78,11.4
2010-03-23 22:32:30,7,-8,41.62,17.09
2010-03-23 22:32:30,6,-7.86,41.72,5.07
2010-03-23 22:32:30,5,-8.12,41.57,5.07
2010-03-23 22:32:30,4,-8.3,41.26,25.63
2010-03-23 22:32:30,3,-7.48,42.37,3.38
2010-03-23 22:32:30,2,7.89,58.13,3.38
2010-03-23 22:32:30,1,7.96,58.29,5.07
2010-03-23 15:52:30,22,-3.49,36.68,11.4
2010-03-23 15:52:30,18,-5.18,37.21,5.07
2010-03-23 15:52:30,17,-5.2,37.15,17.09
2010-03-23 15:52:30,16,-5.21,37.13,7.6
2010-03-23 15:52:30,15,-5.2,37.22,5.07
2010-03-23 15:52:30,14,-5.23,37.12,7.6
2010-03-23 15:52:30,13,-5.17,37.15,7.6
2010-03-23 15:52:30,3,-12.18,39.21,11.4
2010-03-23 15:52:30,2,-12.13,39.25,7.6
2010-03-23 15:52:30,1,-12.22,39.18,11.4
2010-03-23 14:57:30,14,-4.26,36.48,11.4
2010-03-23 14:57:30,10,-6.52,37.03,7.6
2010-03-23 14:57:30,9,-6.52,37.04,7.6
2010-03-23 14:57:30,8,-6.38,37.19,7.6
2010-03-23 14:57:30,1,7.42,57.73,3.38
2010-03-23 14:47:30,43,-5.01,34.95,7.6
2010-03-23 14:47:30,42,-4.98,34.98,7.6
2010-03-23 14:47:30,26,-4.92,36.6,7.6
2010-03-23 14:47:30,8,-13.26,37.87,11.4
2010-03-23 14:47:30,7,-13.18,37.98,3.38
2010-03-23 14:47:30,5,-12.98,38.57,17.09
2010-03-23 14:47:30,2,5.98,56.44,3.38
2010-03-23 14:47:30,1,3.55,58.84,5.07
2010-03-23 13:47:30,22,-5.88,36.5,11.4
2010-03-23 13:47:30,21,-5.83,36.49,7.6
2010-03-23 13:47:30,20,-5.86,36.5,5.07
2010-03-23 13:47:30,19,-5.85,36.48,7.6
2010-03-23 13:47:30,18,-5.9,36.45,7.6
2010-03-23 13:47:30,17,-5.82,36.49,7.6
2010-03-23 13:47:30,16,-9.29,36.51,5.07
2010-03-23 13:47:30,15,-9.25,36.64,17.09
2010-03-23 13:47:30,14,-9.26,36.54,11.4
2010-03-23 13:47:30,13,-9.22,36.53,7.6
2010-03-23 13:47:30,12,-9.23,36.48,17.09
2010-03-23 13:47:30,11,-9.33,36.41,11.4
2010-03-23 13:47:30,9,-9.23,36.81,5.07
2010-03-23 13:47:30,8,-9.04,37.02,7.6
2010-03-23 13:47:30,7,-9.09,36.82,7.6
2010-03-23 13:47:30,6,-9.3,36.77,11.4
2010-03-23 13:47:30,4,-14.15,37.78,7.6
2010-03-23 13:47:30,3,-14.1,37.83,11.4
2010-03-23 13:37:30,26,-5.5,36.46,5.07
2010-03-23 13:37:30,25,-5.94,36.51,5.07
2010-03-23 13:37:30,24,-5.5,36.44,5.07
2010-03-23 13:37:30,23,-5.51,36.45,3.38
2010-03-23 13:37:30,22,-5.56,36.42,5.07
2010-03-23 13:37:30,21,-5.56,36.44,5.07
2010-03-23 13:37:30,20,-5.98,36.5,5.07
2010-03-23 13:37:30,19,-5.99,36.44,11.4
2010-03-23 13:37:30,18,-6.02,36.46,11.4
2010-03-23 13:37:30,17,-6.02,36.46,7.6
2010-03-23 13:37:30,16,-6.03,36.49,5.07
2010-03-23 13:37:30,15,-6.05,36.45,7.6
2010-03-23 13:37:30,14,-6,36.49,11.4
2010-03-23 13:37:30,13,-9.42,36.46,5.07
2010-03-23 13:37:30,12,-9.34,36.51,11.4
2010-03-23 13:37:30,11,-9.24,36.55,25.63
2010-03-23 13:37:30,9,-14.54,37.65,7.6
2010-03-23 13:37:30,8,-14.67,37.51,11.4
2010-03-23 13:37:30,7,-14.54,37.68,11.4
2010-03-23 13:37:30,6,-14.58,37.62,7.6
2010-03-23 13:02:30,46,-10.21,36.23,25.63
2010-03-23 13:02:30,45,-10.23,36.17,25.63
2010-03-23 13:02:30,44,-10.15,36.2,7.6
2010-03-23 13:02:30,43,-9.6,36.8,5.07
2010-03-23 13:02:30,42,-9.58,36.79,5.07
2010-03-23 13:02:30,41,-9.62,37.21,7.6
2010-03-23 13:02:30,40,-9.69,37.05,7.6
2010-03-23 13:02:30,39,-9.52,36.97,25.63
2010-03-23 13:02:30,38,-9.65,37.17,25.63
2010-03-23 13:02:30,37,-9.73,36.94,17.09
2010-03-23 13:02:30,15,-14.96,37.59,17.09
2010-03-23 13:02:30,14,-14.86,37.9,5.07
2010-03-23 13:02:30,4,4.11,53.05,2.25
2010-03-23 13:02:30,3,4.12,53.06,3.38
2010-03-23 13:02:30,2,4.12,53.04,2.25
2010-03-23 13:02:30,1,4.12,53.03,2.25
2010-03-23 09:02:30,55,-12.36,32.23,11.4
2010-03-23 09:02:30,44,-8.29,35.1,7.6
2010-03-23 09:02:30,43,-8.25,35.08,7.6
2010-03-23 09:02:30,6,-1.76,50.23,3.38
2010-03-23 09:02:30,5,3.19,52.32,2.25
2010-03-23 09:02:30,4,2.58,52.3,1.5
2010-03-23 09:02:30,3,2.52,52.3,2.25
2010-03-23 09:02:30,2,7.67,56.86,5.07
2010-03-23 09:02:30,1,7.67,56.86,3.38
2010-03-23 05:52:30,8,-5.76,37.2,25.63
2010-03-23 05:52:30,7,-5.68,37.37,17.09
2010-03-23 05:52:30,6,-5.74,37.36,5.07
2010-03-23 05:52:30,5,-5.72,37.22,25.63
2010-03-23 05:52:30,4,-5.69,37.3,17.09
2010-03-23 05:52:30,3,-5.52,37.12,11.4
2010-03-23 05:52:30,2,-5.56,37.32,11.4
2010-03-23 01:17:30,21,-12.38,34.31,25.63
2010-03-23 01:17:30,18,-10.8,35.79,11.4
2010-03-23 01:17:30,17,-10.38,36.21,7.6
2010-03-23 01:17:30,16,-10.36,36.22,7.6
2010-03-23 01:17:30,15,-10.38,36.24,11.4
2010-03-23 01:17:30,14,-10.59,36.08,17.09
2010-03-23 01:17:30,13,-9.34,36.89,7.6
2010-03-23 01:17:30,12,-9.32,36.94,7.6
2010-03-23 01:17:30,11,-10.03,36.96,25.63
2010-03-23 01:17:30,10,-10.03,36.94,17.09
2010-03-23 01:17:30,9,-9.94,37.01,17.09
2010-03-23 01:17:30,8,-9.92,37.1,25.63
2010-03-23 01:17:30,7,-10.12,36.89,11.4
2010-03-23 01:17:30,3,6.5,44.46,2.25
2010-03-23 01:17:30,2,-5.22,48.26,5.07
2010-03-23 01:17:30,1,7.61,55.64,7.6
2010-03-22 20:47:30,16,-12,35.6,17.09
2010-03-22 20:47:30,15,-12.69,35.28,17.09
2010-03-22 20:47:30,14,-12.7,35.27,17.09
2010-03-22 20:47:30,13,-12.7,35.27,17.09
2010-03-22 20:47:30,12,-12.69,35.28,17.09
2010-03-22 20:47:30,11,-12.9,35.68,17.09
2010-03-22 20:47:30,10,-12.91,35.32,17.09
2010-03-22 18:27:30,66,-14.52,34.41,7.6
2010-03-22 18:27:30,24,-13.93,35.38,17.09
2010-03-22 18:27:30,23,-13.82,35.47,25.63
2010-03-22 18:27:30,3,3.54,40.43,5.07
2010-03-22 16:57:30,26,-5.98,36.43,5.07
2010-03-22 13:27:30,120,-8.25,30.24,11.4
2010-03-22 13:27:30,119,-8.36,30.28,38.45
2010-03-22 13:27:30,118,-8.39,30.24,38.45
2010-03-22 13:27:30,117,-8.4,30.23,38.45
2010-03-22 13:27:30,26,-1.27,37.73,17.09
2010-03-22 11:17:30,107,-9.53,30.3,11.4
2010-03-22 11:17:30,106,-9.46,30.36,11.4
2010-03-22 11:17:30,105,-9.51,30.37,11.4
2010-03-22 11:17:30,104,-9.44,30.56,38.45
2010-03-22 11:17:30,103,-9.56,30.34,25.63
2010-03-22 11:17:30,102,-9.58,30.31,11.4
2010-03-22 11:17:30,101,-9.88,30.23,25.63
2010-03-22 11:17:30,100,-9.88,30.12,38.45
2010-03-22 11:17:30,99,-9.89,30.18,25.63
2010-03-22 11:17:30,98,-9.93,30.09,17.09
2010-03-22 11:17:30,97,-9.86,30.27,25.63
2010-03-22 11:17:30,96,-9.9,30.22,25.63
2010-03-22 11:17:30,48,-5.75,36.62,3.38
2010-03-22 11:17:30,47,-5.53,36.74,7.6
2010-03-22 11:17:30,46,-5.69,36.61,11.4
2010-03-22 11:17:30,45,-5.63,36.65,7.6
2010-03-22 11:17:30,42,-5.48,36.81,7.6
2010-03-22 11:17:30,9,15.52,39.7,7.6
2010-03-22 11:17:30,3,-3.26,53.49,3.38
2010-03-22 11:17:30,2,-3.25,53.48,3.38
2010-03-22 11:17:30,1,-8.33,57.83,3.38
2010-03-22 09:57:30,52,-10.64,30.13,11.4
2010-03-22 09:57:30,51,-10.69,30.13,11.4
2010-03-22 09:57:30,50,-10.67,30.17,17.09
2010-03-22 09:57:30,49,-10.57,30.16,17.09
2010-03-22 09:57:30,48,-10.63,30.11,38.45
2010-03-22 09:57:30,46,-7.3,31.72,38.45
2010-03-22 09:57:30,26,-6.42,36.67,7.6
2010-03-22 09:57:30,25,-6.38,36.69,7.6
2010-03-22 09:57:30,24,-6.41,36.68,7.6
2010-03-22 09:57:30,23,-7.17,36.5,25.63
2010-03-22 09:57:30,22,-6.93,36.48,7.6
2010-03-22 09:57:30,18,-6.37,37.17,7.6
2010-03-22 09:57:30,17,-6.32,37.08,7.6
2010-03-22 09:57:30,2,-8.67,40.93,7.6
2010-03-22 09:57:30,1,-12.17,52.66,11.4
2010-03-22 08:27:30,79,-8.78,30.8,25.63
2010-03-22 08:27:30,78,-8.74,30.86,11.4
2010-03-22 08:27:30,73,-7.77,34.93,17.09
2010-03-22 08:27:30,28,-7.76,36.88,7.6
2010-03-22 06:02:30,22,40.87,30.5,57.67
2010-03-22 06:02:30,21,40.79,30.34,57.67
2010-03-22 06:02:30,20,40.76,30.58,25.63
2010-03-22 06:02:30,19,41.2,30.6,38.45
2010-03-22 06:02:30,18,40.82,30.22,38.45
2010-03-22 06:02:30,17,40.86,30.29,38.45
2010-03-22 06:02:30,16,40.84,30.2,38.45
2010-03-22 06:02:30,15,40.92,30.45,38.45
2010-03-22 06:02:30,14,-10.32,30.41,11.4
2010-03-22 06:02:30,13,35.3,30.92,38.45
2010-03-22 06:02:30,12,-10.03,33.84,25.63
2010-03-22 06:02:30,10,35.39,35.8,11.4
2010-03-22 06:02:30,2,1.21,57.41,3.38
2010-03-22 04:37:30,23,40.43,30.68,38.45
2010-03-22 04:37:30,22,35.14,30.59,25.63
2010-03-22 04:37:30,17,38.58,34.55,38.45
2010-03-22 04:37:30,15,34.97,35.76,7.6
2010-03-22 04:37:30,14,35.1,35.83,7.6
2010-03-22 04:37:30,12,-7.53,36.5,25.63
2010-03-22 04:37:30,11,-7.61,36.44,5.07
2010-03-22 04:37:30,10,-11.12,36.68,7.6
2010-03-22 04:37:30,1,24.47,45.58,17.09
2010-03-22 04:17:30,14,-9.69,30.32,38.45
2010-03-22 04:17:30,12,-9.74,32.65,25.63
2010-03-22 04:17:30,11,-9.86,32.34,25.63
2010-03-22 04:17:30,9,-7.94,36.2,5.07
2010-03-22 04:17:30,8,-11.65,36.77,11.4
2010-03-22 04:17:30,1,23.22,44.16,17.09
2010-03-21 22:27:30,24,36.11,35.66,25.63
2010-03-21 22:27:30,23,36.04,35.62,11.4
2010-03-21 22:27:30,22,35.78,35.42,25.63
2010-03-21 22:27:30,21,-12.7,35.58,17.09
2010-03-21 22:27:30,20,-12.37,35.61,25.63
2010-03-21 22:27:30,19,-12.39,35.79,11.4
2010-03-21 22:27:30,18,-12.73,35.57,17.09
2010-03-21 22:27:30,16,36.26,36.03,11.4
2010-03-21 22:27:30,15,36.37,36.6,25.63
2010-03-21 22:27:30,14,36.53,36.63,11.4
2010-03-21 22:27:30,11,36.44,36.8,25.63
2010-03-21 22:27:30,10,36.52,36.77,7.6
2010-03-21 22:27:30,5,-8.51,41.06,11.4
2010-03-21 22:27:30,4,-8.65,41.26,17.09
2010-03-21 22:27:30,3,-8.36,41.44,11.4
2010-03-21 22:27:30,1,-1.36,61.47,5.07
2010-03-21 22:22:30,25,-10.61,31.06,38.45
2010-03-21 22:22:30,24,34.66,31.94,25.63
2010-03-21 22:22:30,23,-10.1,32.21,25.63
2010-03-21 22:22:30,18,36.36,35.33,17.09
2010-03-21 22:22:30,17,36.05,35.62,38.45
2010-03-21 22:22:30,16,36.17,35.55,38.45
2010-03-21 22:22:30,15,36.74,35.29,7.6
2010-03-21 22:22:30,14,36.12,35.62,38.45
2010-03-21 22:22:30,13,36.07,35.56,7.6
2010-03-21 22:22:30,12,35.97,35.51,38.45
2010-03-21 22:22:30,11,-12.64,35.57,17.09
2010-03-21 22:22:30,4,-8.58,41.21,17.09
2010-03-21 22:22:30,3,-8.43,41.29,11.4
2010-03-21 22:22:30,2,-13.96,55.7,7.6
2010-03-21 22:22:30,1,1.76,57.37,7.6
2010-03-21 18:12:30,109,-13.24,30.05,38.45
2010-03-21 18:12:30,103,35.31,36.61,11.4
2010-03-21 18:12:30,102,35.28,36.66,25.63
2010-03-21 18:12:30,101,35.05,36.5,3.38
2010-03-21 18:12:30,100,35.15,36.71,7.6
2010-03-21 18:12:30,99,35.01,36.4,25.63
2010-03-21 18:12:30,98,34.79,36.64,25.63
2010-03-21 18:12:30,97,34.8,36.43,57.67
2010-03-21 18:12:30,96,35,36.58,57.67
2010-03-21 18:12:30,95,35.08,36.44,5.07
2010-03-21 18:12:30,94,34.83,36.57,38.45
2010-03-21 18:12:30,93,34.96,36.43,38.45
2010-03-21 18:12:30,92,34.84,36.66,57.67
2010-03-21 18:12:30,91,34.83,36.48,5.07
2010-03-21 18:12:30,90,34.83,36.56,38.45
2010-03-21 18:12:30,89,34.82,36.5,11.4
2010-03-21 18:12:30,88,34.97,36.38,7.6
2010-03-21 18:12:30,87,34.88,36.36,38.45
2010-03-21 18:12:30,86,34.76,36.61,38.45
2010-03-21 18:12:30,85,34.92,36.64,25.63
2010-03-21 18:12:30,84,34.97,36.38,38.45
2010-03-21 18:12:30,83,34.91,36.63,38.45
2010-03-21 18:12:30,82,34.91,36.44,38.45
2010-03-21 18:12:30,81,34.86,36.62,3.38
2010-03-21 18:12:30,80,35.06,36.52,7.6
2010-03-21 18:12:30,79,34.94,36.38,5.07
2010-03-21 18:12:30,78,34.9,36.55,25.63
2010-03-21 18:12:30,77,34.99,36.63,38.45
2010-03-21 18:12:30,76,34.85,36.67,7.6
2010-03-21 18:12:30,75,34.92,36.66,11.4
2010-03-21 18:12:30,74,35.13,36.7,25.63
2010-03-21 18:12:30,73,34.83,36.66,38.45
2010-03-21 18:12:30,72,34.87,36.57,25.63
2010-03-21 18:12:30,71,34.81,36.6,5.07
2010-03-21 18:12:30,70,34.88,36.56,38.45
2010-03-21 18:12:30,69,34.95,36.6,17.09
2010-03-21 18:12:30,68,34.78,36.59,38.45
2010-03-21 18:12:30,67,34.85,36.45,38.45
2010-03-21 18:12:30,66,33.83,36.22,17.09
2010-03-21 18:12:30,65,33.81,36.17,5.07
2010-03-21 18:12:30,64,34.38,36.03,57.67
2010-03-21 18:12:30,63,33.77,36.02,5.07
2010-03-21 18:12:30,62,33.83,36.16,17.09
2010-03-21 18:12:30,61,33.78,36.03,17.09
2010-03-21 18:12:30,60,33.82,36.18,5.07
2010-03-21 18:12:30,59,33.95,36.08,38.45
2010-03-21 18:12:30,58,33.84,36.16,17.09
2010-03-21 18:12:30,57,34,36.07,38.45
2010-03-21 18:12:30,56,33.79,36.2,57.67
2010-03-21 18:12:30,55,34.28,36.08,7.6
2010-03-21 18:12:30,54,33.82,36.19,5.07
2010-03-21 18:12:30,53,33.76,36.22,5.07
2010-03-21 18:12:30,52,33.82,36.17,17.09
2010-03-21 18:12:30,51,33.96,36.12,38.45
2010-03-21 18:12:30,50,33.79,36.2,5.07
2010-03-21 18:12:30,49,33.77,36.22,5.07
2010-03-21 18:12:30,48,33.8,36.16,7.6
2010-03-21 18:12:30,47,33.81,36.18,38.45
2010-03-21 18:12:30,46,33.91,36.08,38.45
2010-03-21 18:12:30,45,33.91,36.12,38.45
2010-03-21 18:12:30,44,33.85,36.19,11.4
2010-03-21 18:12:30,43,33.75,36.24,57.67
2010-03-21 18:12:30,42,33.71,36.26,17.09
2010-03-21 18:12:30,41,33.73,36.24,17.09
2010-03-21 18:12:30,40,33.71,36.04,5.07
2010-03-21 18:12:30,39,33.68,36.3,7.6
2010-03-21 18:12:30,38,35.31,37.16,57.67
2010-03-21 18:12:30,37,35.33,36.96,17.09
2010-03-21 18:12:30,36,35.16,36.79,7.6
2010-03-21 18:12:30,35,35.18,36.77,11.4
2010-03-21 18:12:30,34,35.19,36.78,7.6
